estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,equation_role,outcome_col,regressor_position,regressor,coefficient,std_error,t_stat,p_value
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,6,shock_G_I_x_trade,0.00257579934163443,0.001977611937947396,1.3024796686390885,0.19275246373737942
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,7,shock_G_I_x_debt,0.0010303088059726883,0.0012712367294569849,0.8104775311304842,0.4176657736379561
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,8,shock_G_I_x_log_gdp_pc,-0.003104814859676858,0.0011546929389843195,-2.6888662386797715,0.007169514139655053
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,9,dlog_gi_lag1,0.0006339909288276879,0.001498572471187358,0.4230632425306468,0.6722491197872125
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,10,dlog_gc_lag1,0.0002999668290359864,0.017553457108406514,0.01708876075997186,0.9863658052189073
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,11,dlog_y_lag1,-0.00953324513055931,0.016870712328669768,-0.5650766218305255,0.5720216489863215
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,gi_dyn_h4,12,i_rate_lag1,0.019757492941480267,0.012143663353315485,1.6269796326399348,0.10374142357855232
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.04060680309442969,0.0011482543042228832,35.36394590039147,0.0
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.00214972932875312,0.0030147373207729086,0.7130735118912381,0.47580026929263974
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-0.00013313793196371426,7.753154186470176e-05,-1.7172099091754132,0.08594082565709527
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,-0.00015379093840767676,0.000231284875790271,-0.6649416131607944,0.5060878383378
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,5,log_gdp_pc_z_lag1,-0.000199965480812395,0.0005020679522502998,-0.3982836982845395,0.6904210755289395
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.0007345721565037315,0.0014436575049287669,-0.508827165720291,0.6108733760405065
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.003319808424099198,0.0007119557395736905,-4.662942145936002,3.1172040815263813e-06
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_log_gdp_pc,-0.0017717980783234434,0.0009656190130209697,-1.8348831727953625,0.06652300144634182
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.0025840186586899177,0.0007684221457191741,-3.3627592243212985,0.0007716763718741415
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.019007316936333948,0.004213697473825099,4.510840432756445,6.4571281497283195e-06
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.02078557037961558,0.006337276030621748,3.27989033130001,0.0010384744597549123
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.0316749848035917,0.007615340191176123,-4.159365702440113,3.191325936002798e-05
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,1,shock_G_I,-0.010357076694780745,0.0112266674325293,-0.9225423980023748,0.3562457256933198
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,2,shock_G_C,-0.10917888346737936,0.059748020936083286,-1.8273221733013683,0.06765134326977207
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,3,trade_z_lag1,0.011848189160360467,0.006013107530836972,1.9703936940424718,0.04879326773361781
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,4,debt_z_lag1,0.024621859228290157,0.008845989318553365,2.7833923760962342,0.005379370617049073
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,5,log_gdp_pc_z_lag1,0.017465302071917016,0.022122507647182366,0.7894811180748528,0.4298308613974342
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,6,shock_G_I_x_trade,0.021389677374748464,0.00379713393264717,5.63311111858429,1.769873381185505e-08
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,7,shock_G_I_x_debt,0.0070898437362058985,0.007587478333659644,0.9344137043204283,0.3500905312742424
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,8,shock_G_I_x_log_gdp_pc,-0.012931872599212725,0.006253738681957642,-2.067862642953381,0.038652941106959826
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,9,dlog_gi_lag1,-0.002379869371997608,0.005270255801142291,-0.45156619750445276,0.6515815260495947
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,10,dlog_gc_lag1,-0.07243933445784112,0.03909942672734213,-1.852695564131749,0.063926006182917
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,11,dlog_y_lag1,-0.008488963229411207,0.13073801278214914,-0.06493110189426318,0.9482288571065531
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,y_dyn_h5,12,i_rate_lag1,-0.11854093619029454,0.09184067676028715,-1.2907236790044307,0.1967995107658722
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.040680358607786425,0.001174174066497575,34.64593518840968,0.0
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.0028622385552561627,0.0027814524342463344,1.0290445811746258,0.3034587261582147
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-0.00016595986458814598,7.771823060826666e-05,-2.1354045671041475,0.032727977952993204
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,-0.0001954496547693534,0.00025505348488426776,-0.7663085052848425,0.44349275873025373
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,5,log_gdp_pc_z_lag1,-0.0003833203073492559,0.000539193088795794,-0.7109147266804617,0.4771370795879559
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.0007256816893107233,0.001551637996534675,-0.4676874960083554,0.6400080842504172
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.0033800049934584694,0.0007265250015277421,-4.652289991880486,3.282689890804491e-06
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_log_gdp_pc,-0.0016637396687695662,0.0009860744129202151,-1.6872354124294493,0.09155809463120579
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.0025824656048862955,0.0007963123083298281,-3.2430311297118024,0.0011826528873164488
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.018792529348823247,0.004967291176480736,3.7832550340118214,0.00015479066393608854
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.020341565673104866,0.007000335039334642,2.905798873740515,0.0036631682544117083
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.0325632656297175,0.007520245019815401,-4.330080408805195,1.4905490457906012e-05
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,1,shock_G_I,-2.3462507220443374e-05,0.0027584739145535566,-0.008505611416753473,0.993213585798153
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,2,shock_G_C,-0.0011196497511324268,0.014829198818141213,-0.0755030507624397,0.9398144703100471
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,3,trade_z_lag1,0.0009088553780878186,0.0007123494668668795,1.2758560515040873,0.20200640917703216
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,4,debt_z_lag1,0.004406955033542398,0.0010953477383317917,4.02333878029836,5.737886669532344e-05
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,5,log_gdp_pc_z_lag1,0.005026662104976613,0.0021639014000817344,2.322962638125169,0.020181159633892554
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,6,shock_G_I_x_trade,-0.0005191283351184758,0.001287909656359862,-0.40307822257171066,0.6868906806778512
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,7,shock_G_I_x_debt,-0.0016122493819709616,0.002849180310076642,-0.5658642860435859,0.5714860412349023
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,8,shock_G_I_x_log_gdp_pc,-0.0015859759806881087,0.0029012004470930614,-0.5466619799666795,0.5846109791880354
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,9,dlog_gi_lag1,0.00016951047069466661,0.0027285819046430535,0.06212401775670413,0.9504640705323952
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,10,dlog_gc_lag1,0.008476655625301435,0.019529230396443796,0.43404965035616583,0.6642523867778212
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,11,dlog_y_lag1,-0.002071347776336952,0.022141829027810325,-0.09354908186380274,0.9254673589309808
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,numerator,gi_dyn_h5,12,i_rate_lag1,0.0106241256452545,0.009474574910214239,1.1213300592305169,0.2621473950353985
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.040680358607786425,0.001174174066497575,34.64593518840968,0.0
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.0028622385552561627,0.0027814524342463344,1.0290445811746258,0.3034587261582147
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-0.00016595986458814598,7.771823060826666e-05,-2.1354045671041475,0.032727977952993204
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,-0.0001954496547693534,0.00025505348488426776,-0.7663085052848425,0.44349275873025373
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,5,log_gdp_pc_z_lag1,-0.0003833203073492559,0.000539193088795794,-0.7109147266804617,0.4771370795879559
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.0007256816893107233,0.001551637996534675,-0.4676874960083554,0.6400080842504172
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.0033800049934584694,0.0007265250015277421,-4.652289991880486,3.282689890804491e-06
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_log_gdp_pc,-0.0016637396687695662,0.0009860744129202151,-1.6872354124294493,0.09155809463120579
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.0025824656048862955,0.0007963123083298281,-3.2430311297118024,0.0011826528873164488
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.018792529348823247,0.004967291176480736,3.7832550340118214,0.00015479066393608854
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.020341565673104866,0.007000335039334642,2.905798873740515,0.0036631682544117083
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.0325632656297175,0.007520245019815401,-4.330080408805195,1.4905490457906012e-05
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,numerator,y_dyn_h6,1,shock_G_I,-0.013862264403128217,0.006121003434522776,-2.2647045621546833,0.023530815339763533
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,numerator,y_dyn_h6,2,shock_G_C,-0.04228385335164913,0.04072346487873876,-1.0383166922941527,0.29912263991615395
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,numerator,y_dyn_h6,3,trade_z_lag1,0.00881138845128354,0.007005512857755418,1.2577792133418093,0.2084716152344237
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,numerator,y_dyn_h6,4,debt_z_lag1,0.021206850451251338,0.007827243112793422,2.7093639670638696,0.006741234282357622
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,numerator,y_dyn_h6,5,log_gdp_pc_z_lag1,-0.011761106553442775,0.009934118952197991,-1.1839103809845715,0.23644854040804764
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,numerator,y_dyn_h6,6,shock_G_I_x_trade,0.009632951275396668,0.007829574309951126,1.2303288651534363,0.21857397934861922
